qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Ljchlorog3v0000040.1	A7M906.1	92.21	475	37	0	1	475	1	475	0.0	907
Ljchlorog3v0000040.1	Q32256.1	95.36	453	21	0	1	453	1	453	0.0	907
Ljchlorog3v0000040.1	Q33062.1	95.36	453	21	0	1	453	1	453	0.0	907
Ljchlorog3v0000040.1	P28382.2	94.62	465	25	0	11	475	1	465	0.0	907
Ljchlorog3v0000040.1	P48716.1	91.79	475	39	0	1	475	1	475	0.0	907
Ljchlorog3v0000040.1	Q32360.1	95.36	453	21	0	1	453	1	453	0.0	907
Ljchlorog3v0000040.1	P36479.1	95.48	465	21	0	11	475	2	466	0.0	906
Ljchlorog3v0000040.1	Q31992.1	95.14	453	22	0	1	453	1	453	0.0	906
Ljchlorog3v0000040.1	P36478.1	94.64	466	25	0	10	475	1	466	0.0	906
Ljchlorog3v0000040.1	P36485.2	94.21	466	27	0	10	475	1	466	0.0	906
Ljchlorog3v0000040.1	Q32271.1	95.14	453	22	0	1	453	1	453	0.0	906
Ljchlorog3v0000040.1	Q32345.1	95.14	453	22	0	1	453	1	453	0.0	906
Ljchlorog3v0000040.1	Q32397.1	95.36	453	21	0	1	453	1	453	0.0	906
Ljchlorog3v0000040.1	P28434.1	95.48	465	21	0	11	475	1	465	0.0	905
Ljchlorog3v0000040.1	P48695.1	92.00	475	38	0	1	475	1	475	0.0	905
Ljchlorog3v0000040.1	Q31809.1	95.36	453	21	0	1	453	1	453	0.0	905
Ljchlorog3v0000040.1	Q32283.1	95.14	453	22	0	1	453	1	453	0.0	905
Ljchlorog3v0000040.1	Q32303.1	94.70	453	24	0	1	453	1	453	0.0	905
Ljchlorog3v0000040.1	B2X1Y2.1	89.05	475	52	0	1	475	1	475	0.0	905
Ljchlorog3v0000040.1	P25832.1	93.26	475	32	0	1	475	1	475	0.0	905
Ljchlorog3v0000040.1	Q31715.1	94.21	466	27	0	10	475	1	466	0.0	905
Ljchlorog3v0000040.1	P48698.1	94.85	466	24	0	10	475	1	466	0.0	904
Ljchlorog3v0000040.1	P28437.2	95.86	459	19	0	11	469	1	459	0.0	904
Ljchlorog3v0000040.1	Q31951.1	94.42	466	26	0	10	475	1	466	0.0	904
Ljchlorog3v0000040.1	P48685.1	92.00	475	38	0	1	475	1	475	0.0	904
Ljchlorog3v0000040.1	Q32255.1	94.70	453	24	0	1	453	1	453	0.0	904
Ljchlorog3v0000040.1	Q32908.1	95.14	453	22	0	1	453	1	453	0.0	904
Ljchlorog3v0000040.1	B0YPN8.1	91.79	475	39	0	1	475	1	475	0.0	904
Ljchlorog3v0000040.1	P28407.2	93.76	465	29	0	11	475	2	466	0.0	904
Ljchlorog3v0000040.1	Q32026.2	95.21	459	22	0	11	469	1	459	0.0	904
Ljchlorog3v0000040.1	P25826.1	93.26	475	32	0	1	475	1	475	0.0	903
Ljchlorog3v0000040.1	P28421.1	95.28	466	22	0	10	475	1	466	0.0	903
Ljchlorog3v0000040.1	Q33274.1	94.92	453	23	0	1	453	1	453	0.0	903
Ljchlorog3v0000040.1	O99001.1	94.42	466	26	0	10	475	1	466	0.0	903
Ljchlorog3v0000040.1	P28411.2	93.99	466	28	0	10	475	1	466	0.0	903
Ljchlorog3v0000040.1	Q33528.1	94.21	466	27	0	10	475	1	466	0.0	903
Ljchlorog3v0000040.1	Q33438.1	96.04	455	18	0	10	464	1	455	0.0	903
Ljchlorog3v0000040.1	Q49CC1.1	91.79	475	39	0	1	475	1	475	0.0	903
Ljchlorog3v0000040.1	P28448.1	95.21	459	22	0	11	469	1	459	0.0	902
Ljchlorog3v0000040.1	P28428.1	94.19	465	27	0	11	475	1	465	0.0	902
Ljchlorog3v0000040.1	P28261.1	95.20	458	22	0	12	469	2	459	0.0	902
Ljchlorog3v0000040.1	Q31946.1	94.70	453	24	0	1	453	1	453	0.0	902
Ljchlorog3v0000040.1	Q31750.1	91.85	466	38	0	10	475	1	466	0.0	902
Ljchlorog3v0000040.1	Q33101.1	94.42	466	26	0	10	475	1	466	0.0	902
Ljchlorog3v0000040.1	Q36800.1	96.08	459	18	0	1	459	1	459	0.0	902
Ljchlorog3v0000040.1	P92463.1	94.40	464	26	0	10	473	1	464	0.0	902
Ljchlorog3v0000040.1	Q05992.1	97.51	441	11	0	35	475	1	441	0.0	901
Ljchlorog3v0000040.1	Q33050.1	94.70	453	24	0	1	453	1	453	0.0	901
Ljchlorog3v0000040.1	Q5SCV9.1	92.42	475	36	0	1	475	1	475	0.0	901
Ljchlorog3v0000040.1	P28427.1	93.35	466	31	0	10	475	1	466	0.0	901
Ljchlorog3v0000040.1	P25831.1	92.84	475	34	0	1	475	1	475	0.0	901
Ljchlorog3v0000040.1	Q32686.1	94.42	466	26	0	10	475	1	466	0.0	901
Ljchlorog3v0000040.1	Q8SN66.2	90.95	475	43	0	1	475	1	475	0.0	901
Ljchlorog3v0000040.1	Q31669.1	93.56	466	30	0	10	475	1	466	0.0	900
Ljchlorog3v0000040.1	P25834.1	93.05	475	33	0	1	475	1	475	0.0	900
Ljchlorog3v0000040.1	P36484.1	93.99	466	28	0	10	475	1	466	0.0	900
Ljchlorog3v0000040.1	Q9T4F2.1	88.42	475	55	0	1	475	1	475	0.0	899
Ljchlorog3v0000040.1	P28449.1	93.76	465	29	0	11	475	1	465	0.0	899
Ljchlorog3v0000040.1	Q31859.1	94.21	466	27	0	10	475	1	466	0.0	899
Ljchlorog3v0000040.1	Q32699.1	93.99	466	28	0	10	475	1	466	0.0	899
Ljchlorog3v0000040.1	P28425.1	93.56	466	30	0	10	475	1	466	0.0	898
Ljchlorog3v0000040.1	O98668.1	93.98	465	28	0	11	475	1	465	0.0	898
Ljchlorog3v0000040.1	P00877.1	88.84	475	53	0	1	475	1	475	0.0	897
Ljchlorog3v0000040.1	P25828.1	92.42	475	36	0	1	475	1	475	0.0	896
Ljchlorog3v0000040.1	P28413.1	93.13	466	32	0	10	475	1	466	0.0	896
Ljchlorog3v0000040.1	P31184.2	95.99	449	17	1	1	449	1	448	0.0	896
Ljchlorog3v0000040.1	P28401.2	93.12	465	32	0	11	475	2	466	0.0	895
Ljchlorog3v0000040.1	P25833.1	92.21	475	37	0	1	475	1	475	0.0	894
Ljchlorog3v0000040.1	P28395.1	96.67	450	15	0	11	460	1	450	0.0	893
Ljchlorog3v0000040.1	Q33162.1	94.96	456	23	0	8	463	1	456	0.0	892
Ljchlorog3v0000040.1	P26958.1	87.37	475	60	0	1	475	1	475	0.0	891
Ljchlorog3v0000040.1	Q05990.1	96.37	441	16	0	35	475	1	441	0.0	890
Ljchlorog3v0000040.1	P28409.2	92.90	465	33	0	11	475	2	466	0.0	890
Ljchlorog3v0000040.1	Q1KVV0.1	87.37	475	60	0	1	475	1	475	0.0	889
Ljchlorog3v0000040.1	P25839.2	91.16	475	42	0	1	475	1	475	0.0	889
Ljchlorog3v0000040.1	Q43036.1	91.79	475	39	0	1	475	1	475	0.0	889
Ljchlorog3v0000040.1	P08211.1	87.16	475	61	0	1	475	1	475	0.0	888
Ljchlorog3v0000040.1	P28450.1	97.48	436	11	0	11	446	1	436	0.0	888
Ljchlorog3v0000040.1	P28429.2	92.92	466	33	0	10	475	1	466	0.0	888
Ljchlorog3v0000040.1	Q33369.1	93.56	466	30	0	10	475	1	466	0.0	887
Ljchlorog3v0000040.1	A6YG96.1	89.68	475	49	0	1	475	1	475	0.0	887
Ljchlorog3v0000040.1	P28438.1	95.27	465	22	0	11	475	1	465	0.0	886
Ljchlorog3v0000040.1	P28403.2	92.49	466	35	0	10	475	1	466	0.0	886
Ljchlorog3v0000040.1	P93906.1	94.31	457	26	0	9	465	2	458	0.0	886
Ljchlorog3v0000040.1	Q9MTE7.1	95.06	466	23	0	10	475	1	466	0.0	883
Ljchlorog3v0000040.1	O98681.1	95.77	449	19	0	10	458	1	449	0.0	882
Ljchlorog3v0000040.1	P25835.1	92.49	466	35	0	10	475	1	466	0.0	882
Ljchlorog3v0000040.1	P28380.1	93.25	459	31	0	11	469	1	459	0.0	881
Ljchlorog3v0000040.1	P00878.1	86.11	475	66	0	1	475	1	475	0.0	881
Ljchlorog3v0000040.1	Q20EX7.1	86.47	473	64	0	3	475	2	474	0.0	881
Ljchlorog3v0000040.1	Q95694.1	95.75	447	19	0	10	456	1	447	0.0	880
Ljchlorog3v0000040.1	Q2TGZ2.1	86.74	475	63	0	1	475	1	475	0.0	880
Ljchlorog3v0000040.1	P93913.1	95.55	449	20	0	8	456	1	449	0.0	879
Ljchlorog3v0000040.1	P93890.1	95.12	451	22	0	10	460	1	451	0.0	879
Ljchlorog3v0000040.1	P48704.1	95.95	444	18	0	10	453	1	444	0.0	877
Ljchlorog3v0000040.1	Q06SI3.1	86.11	475	66	0	1	475	1	475	0.0	877
Ljchlorog3v0000040.1	O78261.1	95.94	443	18	0	8	450	1	443	0.0	874
Ljchlorog3v0000040.1	P92445.1	94.65	449	24	0	8	456	1	449	0.0	874
Ljchlorog3v0000040.1	Q05994.1	96.15	441	17	0	35	475	1	441	0.0	873
Ljchlorog3v0000040.1	Q37328.1	95.27	444	21	0	10	453	1	444	0.0	873
Ljchlorog3v0000040.1	Q0P3J3.1	85.26	475	70	0	1	475	1	475	0.0	869
Ljchlorog3v0000040.1	P28398.2	95.69	441	19	0	11	451	1	441	0.0	869
Ljchlorog3v0000040.1	O78258.1	95.03	443	22	0	8	450	1	443	0.0	868
Ljchlorog3v0000040.1	Q3ZJ74.2	87.16	475	61	0	1	475	1	475	0.0	868
Ljchlorog3v0000040.1	Q05991.1	95.24	441	21	0	35	475	1	441	0.0	868
Ljchlorog3v0000040.1	Q37227.2	95.26	443	21	0	12	454	1	443	0.0	867
Ljchlorog3v0000040.1	O62970.1	95.92	441	18	0	10	450	1	441	0.0	866
Ljchlorog3v0000040.1	P36482.1	95.24	441	21	0	35	475	1	441	0.0	866
Ljchlorog3v0000040.1	O78262.1	94.81	443	23	0	8	450	1	443	0.0	865
Ljchlorog3v0000040.1	P28383.1	95.46	441	20	0	10	450	1	441	0.0	864
Ljchlorog3v0000040.1	O78259.1	94.58	443	24	0	8	450	1	443	0.0	864
Ljchlorog3v0000040.1	P12466.1	88.63	475	54	0	1	475	1	475	0.0	863
Ljchlorog3v0000040.1	Q05984.1	95.24	441	21	0	35	475	1	441	0.0	860
Ljchlorog3v0000040.1	Q05993.1	95.69	441	19	0	35	475	1	441	0.0	860
Ljchlorog3v0000040.1	Q05554.1	94.33	441	25	0	35	475	1	441	0.0	859
Ljchlorog3v0000040.1	P36490.1	94.33	441	25	0	35	475	1	441	0.0	859
Ljchlorog3v0000040.1	P31202.2	93.99	449	27	0	1	449	1	449	0.0	858
Ljchlorog3v0000040.1	Q32663.1	93.41	440	29	0	11	450	2	441	0.0	857
Ljchlorog3v0000040.1	P28422.2	94.78	441	23	0	11	451	1	441	0.0	857
Ljchlorog3v0000040.1	Q05986.1	94.10	441	26	0	35	475	1	441	0.0	856
Ljchlorog3v0000040.1	P93936.1	93.92	444	27	0	8	451	1	444	0.0	856
Ljchlorog3v0000040.1	P28410.1	94.56	441	24	0	10	450	1	441	0.0	855
Ljchlorog3v0000040.1	P36487.1	92.06	441	35	0	35	475	1	441	0.0	855
Ljchlorog3v0000040.1	P36483.1	94.78	441	23	0	35	475	1	441	0.0	853
Ljchlorog3v0000040.1	P28406.2	94.10	441	26	0	10	450	1	441	0.0	853
Ljchlorog3v0000040.1	Q05989.1	94.33	441	25	0	35	475	1	441	0.0	852
Ljchlorog3v0000040.1	P36480.2	94.78	441	23	0	35	475	1	441	0.0	852
Ljchlorog3v0000040.1	Q05579.1	93.88	441	27	0	35	475	1	441	0.0	850
Ljchlorog3v0000040.1	O98360.1	93.64	440	28	0	11	450	1	440	0.0	848
Ljchlorog3v0000040.1	P48701.1	94.09	440	26	0	11	450	1	440	0.0	847
Ljchlorog3v0000040.1	B8HQS5.1	84.53	472	73	0	4	475	5	476	0.0	847
Ljchlorog3v0000040.1	P48707.1	93.86	440	27	0	11	450	1	440	0.0	846
Ljchlorog3v0000040.1	Q3M674.1	85.17	472	70	0	4	475	5	476	0.0	845
Ljchlorog3v0000040.1	P51994.1	93.41	440	29	0	12	451	1	440	0.0	845
Ljchlorog3v0000040.1	P00879.3	85.38	472	69	0	4	475	5	476	0.0	845
Ljchlorog3v0000040.1	P28386.3	94.02	435	26	0	11	445	1	435	0.0	845
Ljchlorog3v0000040.1	P48710.1	93.64	440	28	0	11	450	1	440	0.0	844
Ljchlorog3v0000040.1	P33536.1	92.78	443	32	0	11	453	2	444	0.0	843
Ljchlorog3v0000040.1	Q32668.1	93.86	440	27	0	11	450	2	441	0.0	843
Ljchlorog3v0000040.1	Q32770.1	93.86	440	27	0	11	450	2	441	0.0	843
Ljchlorog3v0000040.1	P28404.2	94.48	435	24	0	10	444	1	435	0.0	843
Ljchlorog3v0000040.1	Q32890.1	93.41	440	29	0	11	450	2	441	0.0	843
Ljchlorog3v0000040.1	P31201.2	89.82	452	46	0	1	452	1	452	0.0	842
Ljchlorog3v0000040.1	B2J8T2.1	84.96	472	71	0	4	475	5	476	0.0	842
Ljchlorog3v0000040.1	Q05985.1	92.74	441	32	0	35	475	1	441	0.0	840
Ljchlorog3v0000040.1	Q2JIP3.1	84.71	471	72	0	5	475	4	474	0.0	839
Ljchlorog3v0000040.1	Q32016.1	93.41	440	29	0	11	450	2	441	0.0	839
Ljchlorog3v0000040.1	B7K7P3.1	84.71	471	72	0	5	475	2	472	0.0	839
Ljchlorog3v0000040.1	Q2JV67.1	84.71	471	72	0	5	475	4	474	0.0	838
Ljchlorog3v0000040.1	P36477.1	93.00	443	31	0	11	453	2	444	0.0	833
Ljchlorog3v0000040.1	P48712.1	92.73	440	32	0	11	450	1	440	0.0	833
Ljchlorog3v0000040.1	Q33015.1	92.73	440	32	0	11	450	1	440	0.0	832
Ljchlorog3v0000040.1	Q10WH6.1	84.11	472	75	0	4	475	5	476	0.0	832
Ljchlorog3v0000040.1	B0CCC1.1	84.11	472	75	0	4	475	5	476	0.0	832
Ljchlorog3v0000040.1	Q8DIS5.1	83.90	472	75	1	5	475	4	475	0.0	832
Ljchlorog3v0000040.1	P24312.2	83.79	475	77	0	1	475	1	475	0.0	831
Ljchlorog3v0000040.1	P27568.1	84.05	464	74	0	12	475	7	470	0.0	828
Ljchlorog3v0000040.1	B1WXH3.1	84.27	464	73	0	12	475	8	471	0.0	828
Ljchlorog3v0000040.1	Q05988.1	94.33	441	25	0	35	475	1	441	0.0	827
Ljchlorog3v0000040.1	Q05995.1	91.38	441	38	0	35	475	1	441	0.0	826
Ljchlorog3v0000040.1	B0JVL8.1	84.12	466	74	0	10	475	6	471	0.0	826
Ljchlorog3v0000040.1	P25413.1	92.38	420	32	0	56	475	1	420	0.0	824
Ljchlorog3v0000040.1	P54205.1	82.73	469	81	0	7	475	2	470	0.0	824
Ljchlorog3v0000040.1	Q02518.1	83.47	472	76	2	5	475	4	474	0.0	823
Ljchlorog3v0000040.1	P25414.1	92.14	420	33	0	56	475	1	420	0.0	822
Ljchlorog3v0000040.1	Q8WKC9.1	95.69	418	18	0	26	443	1	418	0.0	822
Ljchlorog3v0000040.1	Q7NIM7.1	83.23	471	79	0	5	475	4	474	0.0	822
Ljchlorog3v0000040.1	Q44176.2	82.19	466	83	0	10	475	5	470	0.0	817
Ljchlorog3v0000040.1	P00880.2	81.70	470	86	0	6	475	3	472	0.0	817
Ljchlorog3v0000040.1	P48069.1	87.39	436	55	0	20	455	1	436	0.0	814
Ljchlorog3v0000040.1	P43228.1	95.42	415	19	0	23	437	1	415	0.0	811
Ljchlorog3v0000040.1	P48072.1	86.93	436	57	0	20	455	1	436	0.0	810
Ljchlorog3v0000040.1	P36488.2	95.90	415	17	0	10	424	1	415	0.0	809
Ljchlorog3v0000040.1	Q06J26.1	82.87	467	79	1	10	475	9	475	0.0	809
Ljchlorog3v0000040.1	P48070.1	86.24	436	60	0	20	455	1	436	0.0	806
Ljchlorog3v0000040.1	P48075.1	85.09	436	65	0	20	455	1	436	0.0	800
Ljchlorog3v0000040.1	P43225.1	93.27	416	28	0	22	437	1	416	0.0	800
Ljchlorog3v0000040.1	Q31674.1	92.62	420	31	0	21	440	1	420	0.0	800
Ljchlorog3v0000040.1	P48073.1	85.75	435	62	0	20	454	1	435	0.0	799
Ljchlorog3v0000040.1	Q05800.1	96.45	394	14	0	10	403	1	394	0.0	799
Ljchlorog3v0000040.1	P26490.1	77.05	475	109	0	1	475	1	475	0.0	796
Ljchlorog3v0000040.1	P43223.1	93.95	413	25	0	24	436	1	413	0.0	796
Ljchlorog3v0000040.1	P43222.1	93.51	416	27	0	22	437	2	417	0.0	793
Ljchlorog3v0000040.1	P43226.1	93.72	414	26	0	24	437	1	414	0.0	793
Ljchlorog3v0000040.1	P48074.1	84.17	436	69	0	20	455	1	436	0.0	792
Ljchlorog3v0000040.1	Q36610.1	93.93	412	25	0	23	434	1	412	0.0	792
Ljchlorog3v0000040.1	P48705.1	93.90	410	25	0	24	433	1	410	0.0	791
Ljchlorog3v0000040.1	P43229.1	92.86	406	29	0	23	428	1	406	0.0	774
Ljchlorog3v0000040.1	P43224.1	90.82	414	38	0	22	435	1	414	0.0	771
Ljchlorog3v0000040.1	Q05801.1	94.67	394	21	0	10	403	1	394	0.0	764
Ljchlorog3v0000040.1	Q05796.1	94.67	394	21	0	10	403	1	394	0.0	764
Ljchlorog3v0000040.1	P43227.1	92.31	416	32	0	24	439	1	416	0.0	762
Ljchlorog3v0000040.1	P34767.1	94.15	393	23	0	11	403	2	394	0.0	761
Ljchlorog3v0000040.1	Q05802.1	94.42	394	22	0	10	403	1	394	0.0	761
Ljchlorog3v0000040.1	Q05797.1	94.16	394	23	0	10	403	1	394	0.0	761
Ljchlorog3v0000040.1	Q05795.1	94.16	394	23	0	10	403	1	394	0.0	760
Ljchlorog3v0000040.1	Q05803.1	94.16	394	23	0	10	403	1	394	0.0	760
Ljchlorog3v0000040.1	Q05799.1	93.91	394	24	0	10	403	1	394	0.0	758
Ljchlorog3v0000040.1	B8GQP8.1	74.73	467	118	0	9	475	2	468	0.0	715
Ljchlorog3v0000040.1	P0C917.1	74.08	463	120	0	13	475	6	468	0.0	708
Ljchlorog3v0000040.1	Q31IK0.1	75.38	463	114	0	13	475	5	467	0.0	708
Ljchlorog3v0000040.1	Q59458.1	73.22	463	124	0	13	475	5	467	0.0	706
Ljchlorog3v0000040.1	Q8VW94.1	73.66	467	123	0	9	475	2	468	0.0	706
Ljchlorog3v0000040.1	Q0AHW1.1	74.08	463	120	0	13	475	6	468	0.0	705
Ljchlorog3v0000040.1	A5EF40.1	72.81	467	127	0	9	475	2	468	0.0	705
Ljchlorog3v0000040.1	P24672.1	73.65	463	121	1	13	475	5	466	0.0	703
Ljchlorog3v0000040.1	A4YQD3.1	72.59	467	128	0	9	475	2	468	0.0	703
Ljchlorog3v0000040.1	O85040.1	74.51	463	118	0	13	475	6	468	0.0	701
Ljchlorog3v0000040.1	P22849.3	72.57	463	127	0	13	475	5	467	0.0	700
Ljchlorog3v0000040.1	Q1QFS0.1	73.65	463	122	0	13	475	6	468	0.0	699
Ljchlorog3v0000040.1	Q0A4R1.1	73.88	467	122	0	9	475	2	468	0.0	697
Ljchlorog3v0000040.1	Q3SR45.1	73.65	463	122	0	13	475	6	468	0.0	696
Ljchlorog3v0000040.1	B7JA24.1	74.51	463	118	0	13	475	6	468	0.0	696
Ljchlorog3v0000040.1	Q56259.2	74.30	463	119	0	13	475	6	468	0.0	695
Ljchlorog3v0000040.1	A1WVW0.1	73.45	467	124	0	9	475	2	468	0.0	695
Ljchlorog3v0000040.1	Q9XD77.1	73.65	463	122	0	13	475	6	468	0.0	694
Ljchlorog3v0000040.1	Q1LN92.1	74.09	467	121	0	9	475	2	468	0.0	694
Ljchlorog3v0000040.1	Q603Q7.1	73.87	463	121	0	13	475	6	468	0.0	694
Ljchlorog3v0000040.1	B7JB30.1	74.30	463	119	0	13	475	6	468	0.0	694
Ljchlorog3v0000040.1	Q8VQ84.1	72.79	463	126	0	13	475	6	468	0.0	693
Ljchlorog3v0000040.1	P0C916.1	74.30	463	119	0	13	475	6	468	0.0	691
Ljchlorog3v0000060.1	Q9BBU0.1	100.00	459	0	0	1	459	40	498	0.0	927
Ljchlorog3v0000060.1	Q2L917.1	97.39	459	12	0	1	459	40	498	0.0	909
Ljchlorog3v0000060.1	Q09G39.1	97.82	459	10	0	1	459	40	498	0.0	909
Ljchlorog3v0000060.1	B1A942.1	97.39	459	12	0	1	459	40	498	0.0	908
Ljchlorog3v0000060.1	Q9XQX2.1	97.60	459	11	0	1	459	40	498	0.0	907
Ljchlorog3v0000060.1	Q2PMV0.1	97.60	459	11	0	1	459	40	498	0.0	907
Ljchlorog3v0000060.1	Q6QBP2.1	97.39	459	12	0	1	459	40	498	0.0	907
Ljchlorog3v0000060.1	Q09X10.1	97.60	459	11	0	1	459	40	498	0.0	907
Ljchlorog3v0000060.1	Q85V31.1	98.03	456	9	0	1	456	40	495	0.0	907
Ljchlorog3v0000060.1	Q0ZJ13.1	97.39	459	12	0	1	459	40	498	0.0	907
Ljchlorog3v0000060.1	A6MM43.1	97.60	459	11	0	1	459	40	498	0.0	906
Ljchlorog3v0000060.1	Q85V26.1	98.03	456	9	0	1	456	40	495	0.0	906
Ljchlorog3v0000060.1	Q95AD6.1	97.39	459	12	0	1	459	40	498	0.0	906
Ljchlorog3v0000060.1	Q95DR6.1	97.39	459	12	0	1	459	40	498	0.0	906
Ljchlorog3v0000060.1	Q49KZ1.1	97.17	459	13	0	1	459	40	498	0.0	906
Ljchlorog3v0000060.1	A0ZZ42.1	96.95	459	14	0	1	459	40	498	0.0	906
Ljchlorog3v0000060.1	Q85V27.1	97.81	456	10	0	1	456	40	495	0.0	905
Ljchlorog3v0000060.1	Q85V28.1	97.81	456	10	0	1	456	40	495	0.0	905
Ljchlorog3v0000060.1	Q9MU43.2	97.39	459	12	0	1	459	40	498	0.0	905
Ljchlorog3v0000060.1	Q85V29.1	97.81	456	10	0	1	456	40	495	0.0	905
Ljchlorog3v0000060.1	A8SEB0.1	97.39	459	12	0	1	459	40	498	0.0	905
Ljchlorog3v0000060.1	Q85V35.1	97.81	456	10	0	1	456	38	493	0.0	904
Ljchlorog3v0000060.1	B1NWF7.1	96.95	459	14	0	1	459	42	500	0.0	904
Ljchlorog3v0000060.1	Q7HHX1.1	97.39	459	12	0	1	459	40	498	0.0	904
Ljchlorog3v0000060.1	Q7HDI4.1	97.39	459	12	0	1	459	40	498	0.0	904
Ljchlorog3v0000060.1	Q85V24.2	97.59	456	11	0	1	456	40	495	0.0	904
Ljchlorog3v0000060.1	Q09FV4.1	96.95	459	14	0	1	459	40	498	0.0	904
Ljchlorog3v0000060.1	Q6EW72.1	96.73	459	15	0	1	459	40	498	0.0	903
Ljchlorog3v0000060.1	Q9BA69.1	97.39	459	12	0	1	459	40	498	0.0	903
Ljchlorog3v0000060.1	A6MMC9.1	97.17	459	13	0	1	459	40	498	0.0	903
Ljchlorog3v0000060.1	Q9MRM0.1	97.39	459	12	0	1	459	40	498	0.0	903
Ljchlorog3v0000060.1	Q3V527.1	97.17	459	13	0	1	459	40	498	0.0	903
Ljchlorog3v0000060.1	Q06GQ3.1	96.95	459	14	0	1	459	40	498	0.0	903
Ljchlorog3v0000060.1	Q85V44.1	97.59	456	11	0	1	456	40	495	0.0	902
Ljchlorog3v0000060.1	Q95AF8.1	96.95	459	14	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	Q9MRI8.1	97.17	459	13	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	Q9MU26.1	96.73	459	15	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	Q9MU30.1	97.17	459	13	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	Q9MU82.1	97.17	459	13	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	Q9BA84.1	97.17	459	13	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	Q9MU80.1	97.17	459	13	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	Q7HHY4.1	97.17	459	13	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	A4GG90.1	97.17	459	13	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	Q9MU41.1	97.17	459	13	0	1	459	40	498	0.0	902
Ljchlorog3v0000060.1	P00825.2	96.95	459	14	0	1	459	40	498	0.0	901
Ljchlorog3v0000060.1	Q9MRR9.1	96.73	459	15	0	1	459	40	498	0.0	901
Ljchlorog3v0000060.1	Q68RZ9.1	96.95	459	14	0	1	459	40	498	0.0	901
Ljchlorog3v0000060.1	Q7YJW5.1	96.95	459	14	0	1	459	40	498	0.0	901
Ljchlorog3v0000060.1	Q95AD7.1	96.95	459	14	0	1	459	40	498	0.0	901
Ljchlorog3v0000060.1	Q9BA86.1	96.95	459	14	0	1	459	40	498	0.0	901
Ljchlorog3v0000060.1	Q9MU81.1	96.95	459	14	0	1	459	40	498	0.0	901
Ljchlorog3v0000060.1	A0A342.1	96.73	459	15	0	1	459	40	498	0.0	901
Ljchlorog3v0000060.1	Q7HHY7.1	96.95	459	14	0	1	459	40	498	0.0	900
Ljchlorog3v0000060.1	Q9BA96.1	96.95	459	14	0	1	459	40	498	0.0	900
Ljchlorog3v0000060.1	Q3BAN5.1	96.73	459	15	0	1	459	40	498	0.0	900
Ljchlorog3v0000060.1	Q9BA85.1	97.17	459	13	0	1	459	40	498	0.0	900
Ljchlorog3v0000060.1	Q9MRR1.1	96.73	459	15	0	1	459	40	498	0.0	900
Ljchlorog3v0000060.1	Q4VZI5.2	96.95	459	14	0	1	459	40	498	0.0	900
Ljchlorog3v0000060.1	Q9MRQ5.1	96.73	459	15	0	1	459	40	498	0.0	899
Ljchlorog3v0000060.1	Q9TMQ4.1	97.37	456	12	0	1	456	40	495	0.0	899
Ljchlorog3v0000060.1	Q14FF0.1	96.73	459	15	0	1	459	40	498	0.0	899
Ljchlorog3v0000060.1	Q0G9V5.1	96.08	459	18	0	1	459	40	498	0.0	899
Ljchlorog3v0000060.1	A4GYR7.1	96.51	459	16	0	1	459	40	498	0.0	899
Ljchlorog3v0000060.1	Q9TMV0.1	97.15	456	13	0	1	456	40	495	0.0	898
Ljchlorog3v0000060.1	Q06GZ0.1	96.51	459	16	0	1	459	40	498	0.0	897
Ljchlorog3v0000060.1	Q8MBF7.1	96.08	459	18	0	1	459	40	498	0.0	897
Ljchlorog3v0000060.1	Q9TMU1.1	96.93	456	14	0	1	456	40	495	0.0	897
Ljchlorog3v0000060.1	Q9MRF3.1	96.30	459	17	0	1	459	40	498	0.0	896
Ljchlorog3v0000060.1	Q9MRV8.1	96.30	459	17	0	1	459	40	498	0.0	896
Ljchlorog3v0000060.1	Q70XZ6.1	96.30	459	17	0	1	459	42	500	0.0	895
Ljchlorog3v0000060.1	Q85V57.2	96.71	456	15	0	1	456	40	495	0.0	894
Ljchlorog3v0000060.1	Q9MTX9.1	96.51	459	16	0	1	459	40	498	0.0	893
Ljchlorog3v0000060.1	Q332X1.1	96.08	459	18	0	1	459	40	498	0.0	893
Ljchlorog3v0000060.1	Q9BA92.1	96.51	459	14	1	1	459	40	496	0.0	891
Ljchlorog3v0000060.1	Q9TKI7.1	97.34	451	12	0	1	451	40	490	0.0	890
Ljchlorog3v0000060.1	A6MML4.1	96.30	459	15	1	1	459	40	496	0.0	890
Ljchlorog3v0000060.1	Q85V50.1	96.71	456	15	0	1	456	40	495	0.0	889
Ljchlorog3v0000060.1	P05037.1	96.67	451	15	0	1	451	40	490	0.0	885
